uptime_ms,rpm,speed_kmh,map_kpa,iat_c,coolant_c,ve_pct,maf_gs,fuel_gs,instant_Lh,instant_L100km,trip_km,trip_fuel_L,trip_avg_L100km,can_status,trip_cost_bs,baro_kpa,baro_is_estimated
1855491,893,0.0,19.0,31.0,91.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2829,0.00,1,1.97,63.0,0
1856491,890,0.0,19.0,31.0,91.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2830,0.00,1,1.97,63.0,0
1857491,897,0.0,19.0,31.0,91.0,63.4,1.34,0.090,0.43,0.00,0.000,0.2832,0.00,1,1.97,63.0,0
1858491,893,0.0,19.0,31.0,91.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2833,0.00,1,1.97,63.0,0
1859491,896,0.0,19.0,31.0,91.0,63.4,1.34,0.090,0.44,0.00,0.000,0.2834,0.00,1,1.97,63.0,0
1860491,893,0.0,19.0,31.0,91.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2835,0.00,1,1.97,63.0,0
1861491,892,0.0,19.0,31.0,91.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2837,0.00,1,1.97,63.0,0
1862491,895,0.0,19.0,31.0,91.0,63.4,1.34,0.089,0.43,0.00,0.000,0.2838,0.00,1,1.98,63.0,0
1863491,892,0.0,19.0,31.0,91.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2839,0.00,1,1.98,63.0,0
1864491,891,0.0,19.0,31.0,91.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2840,0.00,1,1.98,63.0,0
1865491,891,0.0,19.0,31.0,91.0,63.3,1.33,0.090,0.43,0.00,0.000,0.2841,0.00,1,1.98,63.0,0
1866491,891,0.0,19.0,31.0,91.0,63.3,1.33,0.090,0.43,0.00,0.000,0.2842,0.00,1,1.98,63.0,0
1867491,890,0.0,19.0,31.0,91.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2844,0.00,1,1.98,63.0,0
1868491,895,0.0,19.0,31.0,91.0,63.4,1.34,0.090,0.44,0.00,0.000,0.2845,0.00,1,1.98,63.0,0
1869491,891,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2846,0.00,1,1.98,63.0,0
1870491,891,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2847,0.00,1,1.98,63.0,0
1871491,896,0.0,19.0,31.0,91.0,63.4,1.34,0.090,0.43,0.00,0.000,0.2848,0.00,1,1.98,63.0,0
1872491,895,0.0,19.0,31.0,92.0,63.4,1.34,0.089,0.43,0.00,0.000,0.2850,0.00,1,1.98,63.0,0
1873491,889,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2851,0.00,1,1.98,63.0,0
1874491,891,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2852,0.00,1,1.98,63.0,0
1875491,893,0.0,19.0,31.0,92.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2853,0.00,1,1.99,63.0,0
1876491,891,0.0,19.0,31.0,92.0,63.3,1.33,0.090,0.43,0.00,0.000,0.2855,0.00,1,1.99,63.0,0
1877491,887,0.0,19.0,31.0,92.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2856,0.00,1,1.99,63.0,0
1878491,892,0.0,19.0,31.0,92.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2857,0.00,1,1.99,63.0,0
1879491,892,0.0,19.0,31.0,92.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2858,0.00,1,1.99,63.0,0
1880491,893,0.0,19.0,31.0,92.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2859,0.00,1,1.99,63.0,0
1881491,888,0.0,19.0,31.0,92.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2861,0.00,1,1.99,63.0,0
1882491,892,0.0,19.0,31.0,92.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2862,0.00,1,1.99,63.0,0
1883491,891,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2863,0.00,1,1.99,63.0,0
1884491,890,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2864,0.00,1,1.99,63.0,0
1885491,894,0.0,19.0,31.0,92.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2865,0.00,1,1.99,63.0,0
1886491,894,0.0,19.0,31.0,92.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2866,0.00,1,2.00,63.0,0
1887491,893,0.0,19.0,31.0,92.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2868,0.00,1,2.00,63.0,0
1888491,889,0.0,19.0,31.0,92.0,63.3,1.33,0.089,0.43,0.00,0.000,0.2869,0.00,1,2.00,63.0,0
1889491,888,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2870,0.00,1,2.00,63.0,0
1890491,892,0.0,19.0,32.0,93.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2871,0.00,1,2.00,63.0,0
1891491,892,0.0,19.0,32.0,93.0,63.4,1.33,0.087,0.42,0.00,0.000,0.2872,0.00,1,2.00,63.0,0
1892491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2874,0.00,1,2.00,63.0,0
1893491,888,0.0,19.0,32.0,92.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2875,0.00,1,2.00,63.0,0
1894491,889,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2876,0.00,1,2.00,63.0,0
1895491,889,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2877,0.00,1,2.00,63.0,0
1896491,893,0.0,19.0,32.0,93.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2878,0.00,1,2.00,63.0,0
1897491,887,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2879,0.00,1,2.00,63.0,0
1898491,886,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2881,0.00,1,2.00,63.0,0
1899491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2882,0.00,1,2.01,63.0,0
1900491,892,0.0,19.0,32.0,93.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2883,0.00,1,2.01,63.0,0
1901491,886,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2884,0.00,1,2.01,63.0,0
1902491,888,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2885,0.00,1,2.01,63.0,0
1903491,885,0.0,19.0,32.0,93.0,63.2,1.31,0.088,0.42,0.00,0.000,0.2887,0.00,1,2.01,63.0,0
1904491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2888,0.00,1,2.01,63.0,0
1905491,889,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2889,0.00,1,2.01,63.0,0
1906491,885,0.0,19.0,32.0,93.0,63.2,1.31,0.088,0.42,0.00,0.000,0.2890,0.00,1,2.01,63.0,0
1907491,886,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2891,0.00,1,2.01,63.0,0
1908491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2893,0.00,1,2.01,63.0,0
1909491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2894,0.00,1,2.01,63.0,0
1910491,887,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2895,0.00,1,2.01,63.0,0
1911491,888,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2896,0.00,1,2.02,63.0,0
1912491,891,0.0,19.0,32.0,94.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2897,0.00,1,2.02,63.0,0
1913491,887,0.0,19.0,32.0,93.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2898,0.00,1,2.02,63.0,0
1914491,891,0.0,19.0,32.0,93.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2900,0.00,1,2.02,63.0,0
1915491,886,0.0,19.0,32.0,93.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2901,0.00,1,2.02,63.0,0
1916491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2902,0.00,1,2.02,63.0,0
1917491,885,0.0,19.0,32.0,94.0,63.2,1.31,0.087,0.42,0.00,0.000,0.2903,0.00,1,2.02,63.0,0
1918491,892,0.0,19.0,32.0,94.0,63.4,1.33,0.087,0.42,0.00,0.000,0.2904,0.00,1,2.02,63.0,0
1919491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2906,0.00,1,2.02,63.0,0
1920491,884,0.0,19.0,32.0,94.0,63.2,1.31,0.086,0.42,0.00,0.000,0.2907,0.00,1,2.02,63.0,0
1921491,890,0.0,19.0,32.0,93.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2908,0.00,1,2.02,63.0,0
1922491,884,0.0,19.0,32.0,94.0,63.2,1.31,0.086,0.42,0.00,0.000,0.2909,0.00,1,2.02,63.0,0
1923491,884,0.0,19.0,32.0,94.0,63.2,1.31,0.086,0.42,0.00,0.000,0.2910,0.00,1,2.03,63.0,0
1924491,891,0.0,19.0,32.0,94.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2911,0.00,1,2.03,63.0,0
1925491,887,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2913,0.00,1,2.03,63.0,0
1926491,891,0.0,19.0,32.0,94.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2914,0.00,1,2.03,63.0,0
1927491,887,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2915,0.00,1,2.03,63.0,0
1928491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2916,0.00,1,2.03,63.0,0
1929491,888,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2917,0.00,1,2.03,63.0,0
1930491,887,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2919,0.00,1,2.03,63.0,0
1931491,892,0.0,19.0,32.0,94.0,63.4,1.33,0.087,0.42,0.00,0.000,0.2920,0.00,1,2.03,63.0,0
1932491,887,0.0,19.0,32.0,94.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2921,0.00,1,2.03,63.0,0
1933491,885,0.0,19.0,32.0,94.0,63.2,1.31,0.087,0.42,0.00,0.000,0.2922,0.00,1,2.03,63.0,0
1934491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2923,0.00,1,2.03,63.0,0
1935491,887,0.0,19.0,32.0,95.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2924,0.00,1,2.04,63.0,0
1936491,890,0.0,19.0,32.0,94.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2925,0.00,1,2.04,63.0,0
1937491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2927,0.00,1,2.04,63.0,0
1938491,889,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2928,0.00,1,2.04,63.0,0
1939491,886,0.0,19.0,32.0,94.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2929,0.00,1,2.04,63.0,0
1940491,891,0.0,19.0,32.0,94.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2930,0.00,1,2.04,63.0,0
1941491,895,0.0,19.0,32.0,95.0,63.4,1.33,0.088,0.42,0.00,0.000,0.2931,0.00,1,2.04,63.0,0
1942491,887,0.0,19.0,32.0,94.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2933,0.00,1,2.04,63.0,0
1943491,942,0.0,24.0,32.0,95.0,64.2,1.79,0.121,0.59,0.00,0.000,0.2934,0.00,1,2.04,63.0,0
1944491,913,0.0,24.0,32.0,95.0,63.7,1.72,0.117,0.57,0.00,0.000,0.2935,0.00,1,2.04,63.0,0
1945491,944,0.0,23.0,32.0,95.0,64.3,1.72,0.118,0.57,0.00,0.000,0.2937,0.00,1,2.04,63.0,0
1946491,953,0.0,22.0,32.0,95.0,64.4,1.67,0.116,0.56,0.00,0.000,0.2939,0.00,1,2.05,63.0,0
1947491,945,0.0,21.0,32.0,95.0,64.3,1.58,0.108,0.52,0.00,0.000,0.2940,0.00,1,2.05,63.0,0
1948491,932,0.0,21.0,32.0,95.0,64.1,1.55,0.105,0.51,0.00,0.000,0.2942,0.00,1,2.05,63.0,0
1949491,924,0.0,21.0,32.0,95.0,63.9,1.53,0.104,0.50,0.00,0.000,0.2943,0.00,1,2.05,63.0,0
1950491,902,0.0,21.0,33.0,95.0,63.5,1.48,0.100,0.48,0.00,0.000,0.2944,0.00,1,2.05,63.0,0
1951491,896,0.0,21.0,33.0,95.0,63.4,1.47,0.099,0.48,0.00,0.000,0.2946,0.00,1,2.05,63.0,0
1952491,892,0.0,21.0,33.0,95.0,63.4,1.46,0.099,0.48,0.00,0.000,0.2947,0.00,1,2.05,63.0,0
1953491,894,0.0,21.0,33.0,95.0,63.4,1.47,0.099,0.48,0.00,0.000,0.2948,0.00,1,2.05,63.0,0
1954491,894,0.0,21.0,33.0,95.0,63.4,1.47,0.098,0.47,0.00,0.000,0.2950,0.00,1,2.05,63.0,0
1955491,893,0.0,21.0,33.0,94.0,63.4,1.46,0.098,0.47,0.00,0.000,0.2951,0.00,1,2.05,63.0,0
1956491,896,0.0,21.0,33.0,94.0,63.4,1.47,0.099,0.48,0.00,0.000,0.2952,0.00,1,2.05,63.0,0
1957491,892,0.0,21.0,33.0,94.0,63.4,1.46,0.099,0.48,0.00,0.000,0.2954,0.00,1,2.06,63.0,0
1958491,904,0.0,21.0,33.0,93.0,63.6,1.49,0.100,0.48,0.00,0.000,0.2955,0.00,1,2.06,63.0,0
1959491,906,0.0,21.0,33.0,93.0,63.6,1.49,0.101,0.49,0.00,0.000,0.2956,0.00,1,2.06,63.0,0
1960491,902,0.0,21.0,33.0,92.0,63.5,1.48,0.099,0.48,0.00,0.000,0.2958,0.00,1,2.06,63.0,0
1961491,906,0.0,21.0,33.0,92.0,63.6,1.49,0.100,0.48,0.00,0.000,0.2959,0.00,1,2.06,63.0,0
1962491,912,0.0,21.0,33.0,91.0,63.7,1.50,0.101,0.49,0.00,0.000,0.2961,0.00,1,2.06,63.0,0
1963491,914,0.0,21.0,33.0,91.0,63.7,1.51,0.102,0.49,0.00,0.000,0.2962,0.00,1,2.06,63.0,0
1964491,920,0.0,21.0,33.0,90.0,63.8,1.52,0.103,0.50,0.00,0.000,0.2963,0.00,1,2.06,63.0,0
1965491,913,0.0,21.0,33.0,90.0,63.7,1.50,0.102,0.49,0.00,0.000,0.2965,0.00,1,2.06,63.0,0
1966491,911,0.0,21.0,33.0,89.0,63.7,1.50,0.102,0.49,0.00,0.000,0.2966,0.00,1,2.06,63.0,0
1967491,914,0.0,19.0,33.0,89.0,63.7,1.36,0.093,0.45,0.00,0.000,0.2967,0.00,1,2.07,63.0,0
1968491,896,0.0,19.0,33.0,88.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2968,0.00,1,2.07,63.0,0
1969491,891,0.0,19.0,33.0,88.0,63.3,1.32,0.087,0.42,0.00,0.000,0.2970,0.00,1,2.07,63.0,0
1970491,892,0.0,19.0,33.0,88.0,63.4,1.32,0.087,0.42,0.00,0.000,0.2971,0.00,1,2.07,63.0,0
1971491,892,0.0,19.0,33.0,88.0,63.4,1.32,0.089,0.43,0.00,0.000,0.2972,0.00,1,2.07,63.0,0
1972491,891,0.0,19.0,33.0,87.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2973,0.00,1,2.07,63.0,0
1973491,890,0.0,19.0,33.0,87.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2974,0.00,1,2.07,63.0,0
1974491,891,0.0,19.0,33.0,86.0,63.3,1.32,0.088,0.43,0.00,0.000,0.2975,0.00,1,2.07,63.0,0
1975491,893,0.0,19.0,33.0,86.0,63.4,1.32,0.089,0.43,0.00,0.000,0.2977,0.00,1,2.07,63.0,0
1976491,894,0.0,19.0,33.0,86.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2978,0.00,1,2.07,63.0,0
1977491,896,0.0,19.0,33.0,86.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2979,0.00,1,2.07,63.0,0
1978491,888,0.0,19.0,33.0,86.0,63.3,1.31,0.088,0.43,0.00,0.000,0.2980,0.00,1,2.07,63.0,0
1979491,892,0.0,19.0,33.0,85.0,63.4,1.32,0.089,0.43,0.00,0.000,0.2981,0.00,1,2.08,63.0,0
1980491,892,0.0,19.0,33.0,85.0,63.4,1.32,0.089,0.43,0.00,0.000,0.2983,0.00,1,2.08,63.0,0
1981491,893,0.0,19.0,33.0,85.0,63.4,1.32,0.089,0.43,0.00,0.000,0.2984,0.00,1,2.08,63.0,0
1982491,897,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2985,0.00,1,2.08,63.0,0
1983491,898,0.0,19.0,33.0,84.0,63.5,1.33,0.090,0.43,0.00,0.000,0.2986,0.00,1,2.08,63.0,0
1984491,894,0.0,19.0,33.0,85.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2988,0.00,1,2.08,63.0,0
1985491,896,0.0,19.0,33.0,84.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2989,0.00,1,2.08,63.0,0
1986491,894,0.0,19.0,33.0,85.0,63.4,1.33,0.089,0.43,0.00,0.000,0.2990,0.00,1,2.08,63.0,0
1987491,896,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.2991,0.00,1,2.08,63.0,0
1988491,895,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.43,0.00,0.000,0.2992,0.00,1,2.08,63.0,0
1989491,899,0.0,19.0,33.0,85.0,63.5,1.33,0.090,0.44,0.00,0.000,0.2994,0.00,1,2.08,63.0,0
1990491,898,0.0,19.0,33.0,85.0,63.5,1.33,0.090,0.43,0.00,0.000,0.2995,0.00,1,2.08,63.0,0
1991491,891,0.0,19.0,33.0,85.0,63.3,1.32,0.089,0.43,0.00,0.000,0.2996,0.00,1,2.09,63.0,0
1992491,895,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.2997,0.00,1,2.09,63.0,0
1993491,896,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.2998,0.00,1,2.09,63.0,0
1994491,900,0.0,19.0,33.0,85.0,63.5,1.34,0.091,0.44,0.00,0.000,0.2999,0.00,1,2.09,63.0,0
1995491,896,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3001,0.00,1,2.09,63.0,0
1996491,894,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3002,0.00,1,2.09,63.0,0
1997491,898,0.0,19.0,33.0,85.0,63.5,1.33,0.091,0.44,0.00,0.000,0.3003,0.00,1,2.09,63.0,0
1998491,898,0.0,19.0,33.0,85.0,63.5,1.33,0.091,0.44,0.00,0.000,0.3004,0.00,1,2.09,63.0,0
1999491,896,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3006,0.00,1,2.09,63.0,0
2000491,896,0.0,19.0,33.0,85.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3007,0.00,1,2.09,63.0,0
2001491,895,0.0,19.0,34.0,85.0,63.4,1.32,0.090,0.43,0.00,0.000,0.3008,0.00,1,2.09,63.0,0
2002491,897,0.0,19.0,33.0,85.0,63.4,1.33,0.091,0.44,0.00,0.000,0.3009,0.00,1,2.09,63.0,0
2003491,900,0.0,19.0,34.0,86.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3010,0.00,1,2.10,63.0,0
2004491,897,0.0,19.0,34.0,86.0,63.4,1.33,0.090,0.43,0.00,0.000,0.3012,0.00,1,2.10,63.0,0
2005491,905,0.0,19.0,34.0,86.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3013,0.00,1,2.10,63.0,0
2006491,900,0.0,19.0,34.0,86.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3014,0.00,1,2.10,63.0,0
2007491,900,0.0,19.0,34.0,86.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3015,0.00,1,2.10,63.0,0
2008491,901,0.0,19.0,34.0,86.0,63.5,1.33,0.090,0.44,0.00,0.000,0.3017,0.00,1,2.10,63.0,0
2009491,893,0.0,19.0,34.0,86.0,63.4,1.32,0.090,0.43,0.00,0.000,0.3018,0.00,1,2.10,63.0,0
2010491,904,0.0,19.0,34.0,86.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3019,0.00,1,2.10,63.0,0
2011491,900,0.0,19.0,34.0,86.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3020,0.00,1,2.10,63.0,0
2012491,897,0.0,19.0,34.0,86.0,63.4,1.33,0.090,0.43,0.00,0.000,0.3021,0.00,1,2.10,63.0,0
2013491,904,0.0,19.0,34.0,86.0,63.6,1.34,0.090,0.44,0.00,0.000,0.3022,0.00,1,2.10,63.0,0
2014491,897,0.0,19.0,34.0,86.0,63.4,1.33,0.090,0.43,0.00,0.000,0.3024,0.00,1,2.10,63.0,0
2015491,898,0.0,19.0,34.0,87.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3025,0.00,1,2.11,63.0,0
2016491,894,0.0,19.0,34.0,87.0,63.4,1.32,0.089,0.43,0.00,0.000,0.3026,0.00,1,2.11,63.0,0
2017491,897,0.0,19.0,34.0,87.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3027,0.00,1,2.11,63.0,0
2018491,899,0.0,19.0,34.0,87.0,63.5,1.33,0.091,0.44,0.00,0.000,0.3029,0.00,1,2.11,63.0,0
2019491,901,0.0,19.0,34.0,87.0,63.5,1.33,0.090,0.44,0.00,0.000,0.3030,0.00,1,2.11,63.0,0
2020491,897,0.0,19.0,34.0,87.0,63.4,1.33,0.090,0.43,0.00,0.000,0.3031,0.00,1,2.11,63.0,0
2021491,895,0.0,19.0,34.0,87.0,63.4,1.32,0.090,0.43,0.00,0.000,0.3032,0.00,1,2.11,63.0,0
2022491,899,0.0,19.0,34.0,87.0,63.5,1.33,0.091,0.44,0.00,0.000,0.3033,0.00,1,2.11,63.0,0
2023491,902,0.0,19.0,34.0,87.0,63.5,1.34,0.090,0.44,0.00,0.000,0.3035,0.00,1,2.11,63.0,0
2024491,902,0.0,19.0,34.0,87.0,63.5,1.34,0.091,0.44,0.00,0.000,0.3036,0.00,1,2.11,63.0,0
2025491,900,0.0,19.0,34.0,87.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3037,0.00,1,2.11,63.0,0
2026491,903,0.0,19.0,34.0,87.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3038,0.00,1,2.11,63.0,0
2027491,899,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3040,0.00,1,2.12,63.0,0
2028491,905,0.0,19.0,34.0,87.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3041,0.00,1,2.12,63.0,0
2029491,900,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3042,0.00,1,2.12,63.0,0
2030491,892,0.0,19.0,34.0,88.0,63.4,1.32,0.090,0.43,0.00,0.000,0.3043,0.00,1,2.12,63.0,0
2031491,900,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3044,0.00,1,2.12,63.0,0
2032491,899,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3045,0.00,1,2.12,63.0,0
2033491,901,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.44,0.00,0.000,0.3047,0.00,1,2.12,63.0,0
2034491,897,0.0,19.0,34.0,88.0,63.4,1.33,0.089,0.43,0.00,0.000,0.3048,0.00,1,2.12,63.0,0
2035491,894,0.0,19.0,34.0,88.0,63.4,1.32,0.089,0.43,0.00,0.000,0.3049,0.00,1,2.12,63.0,0
2036491,905,0.0,19.0,34.0,88.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3050,0.00,1,2.12,63.0,0
2037491,902,0.0,19.0,34.0,88.0,63.5,1.34,0.091,0.44,0.00,0.000,0.3051,0.00,1,2.12,63.0,0
2038491,897,0.0,19.0,34.0,88.0,63.4,1.33,0.090,0.43,0.00,0.000,0.3053,0.00,1,2.12,63.0,0
2039491,898,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3054,0.00,1,2.13,63.0,0
2040491,891,0.0,19.0,34.0,88.0,63.3,1.32,0.089,0.43,0.00,0.000,0.3055,0.00,1,2.13,63.0,0
2041491,898,0.0,19.0,34.0,88.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3056,0.00,1,2.13,63.0,0
2042491,904,0.0,19.0,34.0,88.0,63.6,1.34,0.090,0.44,0.00,0.000,0.3058,0.00,1,2.13,63.0,0
2043491,902,0.0,19.0,34.0,88.0,63.5,1.34,0.090,0.44,0.00,0.000,0.3059,0.00,1,2.13,63.0,0
2044491,891,0.0,19.0,34.0,88.0,63.3,1.32,0.089,0.43,0.00,0.000,0.3060,0.00,1,2.13,63.0,0
2045491,897,0.0,19.0,34.0,88.0,63.4,1.33,0.089,0.43,0.00,0.000,0.3061,0.00,1,2.13,63.0,0
2046491,902,0.0,19.0,34.0,88.0,63.5,1.34,0.090,0.44,0.00,0.000,0.3062,0.00,1,2.13,63.0,0
2047491,894,0.0,19.0,34.0,88.0,63.4,1.32,0.088,0.43,0.00,0.000,0.3064,0.00,1,2.13,63.0,0
2048491,898,0.0,19.0,34.0,89.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3065,0.00,1,2.13,63.0,0
2049491,895,0.0,19.0,34.0,88.0,63.4,1.32,0.089,0.43,0.00,0.000,0.3066,0.00,1,2.13,63.0,0
2050491,896,0.0,19.0,34.0,89.0,63.4,1.33,0.089,0.43,0.00,0.000,0.3067,0.00,1,2.13,63.0,0
2051491,896,0.0,19.0,34.0,89.0,63.4,1.33,0.089,0.43,0.00,0.000,0.3068,0.00,1,2.14,63.0,0
2052491,895,0.0,19.0,34.0,89.0,63.4,1.32,0.089,0.43,0.00,0.000,0.3069,0.00,1,2.14,63.0,0
2053491,904,0.0,19.0,34.0,89.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3071,0.00,1,2.14,63.0,0
2054491,899,0.0,19.0,34.0,89.0,63.5,1.33,0.091,0.44,0.00,0.000,0.3072,0.00,1,2.14,63.0,0
2055491,897,0.0,19.0,34.0,89.0,63.4,1.33,0.090,0.44,0.00,0.000,0.3073,0.00,1,2.14,63.0,0
2056491,898,0.0,19.0,34.0,89.0,63.5,1.33,0.090,0.44,0.00,0.000,0.3074,0.00,1,2.14,63.0,0
2057491,904,0.0,19.0,34.0,89.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3076,0.00,1,2.14,63.0,0
2058491,904,0.0,19.0,35.0,89.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3077,0.00,1,2.14,63.0,0
2059491,904,0.0,19.0,35.0,89.0,63.6,1.34,0.091,0.44,0.00,0.000,0.3078,0.00,1,2.14,63.0,0
2060491,902,0.0,19.0,35.0,89.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3079,0.00,1,2.14,63.0,0
2061491,899,0.0,19.0,35.0,89.0,63.5,1.33,0.090,0.43,0.00,0.000,0.3080,0.00,1,2.14,63.0,0
